Dataset Name,Friendly Name,Category,Data Type,API Path,Field Path,Field Type,Example,Unit,Description,Notes
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data,object,,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.rotary,array[dict],,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.rotary[].heatmap,array[list],,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.status,int,0,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.x_axis,object,,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.x_axis.rows,int,25,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.x_axis.type,str,rpm,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.x_axis.maximum,int,60,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.x_axis.minimum,int,0,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.y_axis,object,,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.y_axis.type,str,wob,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.y_axis.columns,int,25,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.y_axis.maximum,int,60,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.y_axis.minimum,int,0,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.z_axis,object,,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.z_axis.type,str,rop,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.z_axis.maximum,int,0,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.z_axis.minimum,int,0,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.is_lateral,bool,False,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.wob_histogram,object,,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.wob_histogram.maximum,int,60,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.wob_histogram.minimum,int,0,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.wob_histogram.divisions,int,25,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.wob_histogram.frequencies,array[int],,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.wob_histogram.normalized_frequencies,array[int],,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.measured_depth,dict,{},,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.optimal_region,dict,{},,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.heatmap_wob_axis,array[list],,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.z_axis_diff_axis,object,,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.z_axis_diff_axis.type,str,rop,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.z_axis_diff_axis.maximum,int,0,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.z_axis_diff_axis.minimum,int,0,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.y_axis_diff_press,object,,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.y_axis_diff_press.type,str,diff_press,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.y_axis_diff_press.columns,int,25,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.y_axis_diff_press.maximum,int,1150,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.y_axis_diff_press.minimum,int,0,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.diff_press_histogram,object,,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.diff_press_histogram.maximum,int,1150,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.diff_press_histogram.minimum,int,0,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.diff_press_histogram.divisions,int,25,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.diff_press_histogram.frequencies,array[int],,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.diff_press_histogram.normalized_frequencies,array[int],,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.heatmap_diff_press_axis,array[list],,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,data.optimal_region_diff_axis,dict,{},,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,version,int,1,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,asset_id,int,31659357,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,provider,str,corva,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,timestamp,int,1545199574,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,collection,str,drilling-efficiency.rop-heatmap,,,
corva#drilling-efficiency.rop-heatmap,drilling-efficiency.rop-heatmap,Drilling,time,/api/v1/data/corva/drilling-efficiency.rop-heatmap/,company_id,int,5,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,_id,str,665dc9ef46d3c905f59921df,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data,object,,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.dTim,int,1717369200,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.pumpOp,array[dict],,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.pumpOp[].pump,int,1,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.pumpOp[].idLiner,object,,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.pumpOp[].idLiner.uom,str,in,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.pumpOp[].idLiner.value,int,6,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.pumpOp[].pressure,object,,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.pumpOp[].pressure.uom,str,psi,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.pumpOp[].pressure.value,int,3950,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.pumpOp[].lenStroke,object,,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.pumpOp[].lenStroke.uom,str,in,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.pumpOp[].lenStroke.value,int,12,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.pumpOp[].rateStroke,object,,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.pumpOp[].rateStroke.uom,str,rpm,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.pumpOp[].rateStroke.value,int,110,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.pumpOp[].pcEfficiency,object,,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.pumpOp[].pcEfficiency.uom,str,%,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.pumpOp[].pcEfficiency.value,int,95,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.dayCost,array[dict],,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.dayCost[].costCode,str,mud product,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.dayCost[].costClass,str,mud,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.dayCost[].costAmount,float,5057.19,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.dayCost[].costItemDescription,str,daily mud product cost,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.sum24Hr,str,Finish testing BOPs. Make up RSS BHA. TIH and tag cement. Drill out cement and 1,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.mudVolume,object,,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.mudVolume.mudLosses,object,,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.mudVolume.mudLosses.volLostShakerSurf,int,0,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.mudVolume.mudLosses.volTotMudLostHole,int,0,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.mudVolume.mudLosses.volTotMudLostSurf,int,83,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.mudVolume.volMudBuilt,int,267,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.mudVolume.volTotMudEnd,int,998,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.mudVolume.volMudReceived,int,0,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.mudVolume.volMudReturned,int,0,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.mudVolume.volTotMudStart,int,842,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.pitVolume,array[dict],,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.pitVolume[].pit,int,1,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.pitVolume[].dTim,int,1717369059,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.pitVolume[].volPit,object,,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.pitVolume[].volPit.uom,str,bbl,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.pitVolume[].volPit.value,int,0,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.pitVolume[].densFluid,object,,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.pitVolume[].densFluid.uom,null,,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.pitVolume[].densFluid.value,null,,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.pitVolume[].descFluid,null,,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.costDayMud,float,6573.95,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.mudInventory,array[dict],,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.mudInventory[].name,str,EZ-SQUEEZE,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.mudInventory[].qtyUsed,int,0,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.mudInventory[].costItem,int,0,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.mudInventory[].qtyStart,int,250,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.mudInventory[].qtyReceived,int,0,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.mudInventory[].qtyReturned,int,0,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.mudInventory[].pricePerUnit,int,0,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.mudInventory[].itemWtPerUnit,object,,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.mudInventory[].itemWtPerUnit.uom,str,lbm,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.mudInventory[].itemWtPerUnit.value,int,50,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.mudInventory[].qtyAdjustment,int,0,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,data.mudInventory[].qtyOnLocation,int,250,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,version,int,1,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,asset_id,int,87177326,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,provider,str,corva,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,timestamp,int,1717422575,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,collection,str,drilling.mud-ops,,,
corva#drilling.mud-ops,drilling.mud-ops,Drilling,time,/api/v1/data/corva/drilling.mud-ops/,company_id,int,135,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,_id,str,5e9623524dbf264e2a2b3f2a,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data,object,,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.id,int,1,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.dumb-iron,bool,True,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.calibrated,bool,True,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.components,array[dict],,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.components[].id,str,dc9c8500-1a93-11e8-ad72-851e724da1d5,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.components[].tfa,null,,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.components[].name,str,"2 7/8"" P-110",,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.components[].size,null,,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.components[].class,str,Premium,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.components[].grade,str,P110,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.components[].order,int,0,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.components[].family,str,dp,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.components[].length,int,31,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.components[].weight,float,192.2,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.components[].expanded,bool,False,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.components[].gauge_od,null,,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.components[].material,str,Steel,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.components[].blade_width,null,,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.components[].gauge_length,null,,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.components[].linear_weight,float,6.2,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.components[].inner_diameter,float,2.32,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.components[].outer_diameter,float,2.88,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.components[].connection_type,str,PH-6,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.components[].component_length,int,31,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.components[].length_tooljoint,float,1.5,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.components[].inner_diameter_tooljoint,float,2.27,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.components[].outer_diameter_tooljoint,float,3.44,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.start_depth,int,2,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.viscous_drag,bool,False,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.calibrated_by,int,4523,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.calibrated_on,int,1584818616,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.is_exact_time,bool,True,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.start_timestamp,int,1584797400,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,data.setting_timestamp,int,1585503725,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,version,int,1,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,asset_id,int,39888507,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,provider,str,corva,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,timestamp,int,1584815620,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,collection,str,drillout.data.drillstring,,,
corva#drillout.data.drillstring,drillout.data.drillstring,Drillout,time,/api/v1/data/corva/drillout.data.drillstring/,company_id,int,5,,,
corva#drillout.data.mud,drillout.data.mud,Drillout,time,/api/v1/data/corva/drillout.data.mud/,_id,str,5e9623524dbf264e2a2b3f2b,,,
corva#drillout.data.mud,drillout.data.mud,Drillout,time,/api/v1/data/corva/drillout.data.mud/,data,object,,,,
corva#drillout.data.mud,drillout.data.mud,Drillout,time,/api/v1/data/corva/drillout.data.mud/,data.date,int,1585590878,,,
corva#drillout.data.mud,drillout.data.mud,Drillout,time,/api/v1/data/corva/drillout.data.mud/,data.depth,int,1,,,
corva#drillout.data.mud,drillout.data.mud,Drillout,time,/api/v1/data/corva/drillout.data.mud/,data.mud_type,str,Water-base,,,
corva#drillout.data.mud,drillout.data.mud,Drillout,time,/api/v1/data/corva/drillout.data.mud/,data.viscosity,object,,,,
corva#drillout.data.mud,drillout.data.mud,Drillout,time,/api/v1/data/corva/drillout.data.mud/,data.viscosity.pv,int,2,,,
corva#drillout.data.mud,drillout.data.mud,Drillout,time,/api/v1/data/corva/drillout.data.mud/,data.viscosity.yp,int,2,,,
corva#drillout.data.mud,drillout.data.mud,Drillout,time,/api/v1/data/corva/drillout.data.mud/,data.viscosity.rpm_readings,array[unknown],,,,
corva#drillout.data.mud,drillout.data.mud,Drillout,time,/api/v1/data/corva/drillout.data.mud/,data.mud_density,int,9,,,
corva#drillout.data.mud,drillout.data.mud,Drillout,time,/api/v1/data/corva/drillout.data.mud/,data.setting_timestamp,int,1585515600,,,
corva#drillout.data.mud,drillout.data.mud,Drillout,time,/api/v1/data/corva/drillout.data.mud/,version,int,1,,,
corva#drillout.data.mud,drillout.data.mud,Drillout,time,/api/v1/data/corva/drillout.data.mud/,asset_id,int,39888507,,,
corva#drillout.data.mud,drillout.data.mud,Drillout,time,/api/v1/data/corva/drillout.data.mud/,provider,str,corva,,,
corva#drillout.data.mud,drillout.data.mud,Drillout,time,/api/v1/data/corva/drillout.data.mud/,timestamp,int,1585590889,,,
corva#drillout.data.mud,drillout.data.mud,Drillout,time,/api/v1/data/corva/drillout.data.mud/,collection,str,drillout.data.mud,,,
corva#drillout.data.mud,drillout.data.mud,Drillout,time,/api/v1/data/corva/drillout.data.mud/,company_id,int,5,,,
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,Drillout,time,/api/v1/data/corva/drillout.data.surface-equipment/,_id,str,5e9623524dbf264e2a2b3f2c,,,
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,Drillout,time,/api/v1/data/corva/drillout.data.surface-equipment/,data,object,,,,
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,Drillout,time,/api/v1/data/corva/drillout.data.surface-equipment/,data.block_weight,int,12,,,
